n_scheda,titolo,autore,data_pub,luogo_pub,editore,collezion,ext_source,ext_match_score,ext_title,ext_author,ext_year,ext_url,ext_identifiers,n_scheda_field,cod_isbn,cod_sez,collabor,edizione,ext_language,ext_notes,ext_physical_desc,ext_place,ext_publisher,formato,n_s_sez,note_sp,pagine,soggetto
41980,LA VITA CONSACRATA E LA SUA MISSIONE NELLA CHIESA E NEL MONDO INSTRUMENTUM LABORIS,SINODO DEI VESCOVI,COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.226,OPAC SBN,1.052,La vita consacrata e la sua missione nella chiesa e nel mondo : instrumentum laboris,Sinodo dei vescovi,1994,https://opac.sbn.it/bid/PUV0214762,"{""bid"": ""IT\\ICCU\\PUV\\0214762""}",41980,,AE,,I,ITALIANO,"In testa al front.: Sinodo dei Vescovi, 9. Assemblea generale ordinaria.",173 p. ; 17 cm,,,18,3,,171,
41981,CIRCA LA RECEZIONE DELLA COMUNIONE EUCARISTICA DA PARTE DEI FEDELI D IVORZIATI RISPOSATI,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.229,OPAC SBN,0.584,Eutanasia : dichiarazione della Congregazione per la dottrina della fede,Chiesa Cattolica : Congregazione per la dottrina della fede,1989,https://opac.sbn.it/bid/RCA0768852,"{""bid"": ""IT\\ICCU\\RCA\\0768852""}",41981,,AE,,I,ITALIANO,,10 p. ; 18 cm,,,18,3,,11,
41982,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1994- 96,MILANO,PAOLINE,MAGISTERO N.232,OPAC SBN,0.787,Il magistero di Giovanni Paolo 2. nelle sue encicliche,Ioannes Paulus II <papa>,1998,https://opac.sbn.it/bid/BVE0156894,"{""bid"": ""IT\\ICCU\\BVE\\0156894""}",41982,,AE,,VI,ITALIANO,"In copertina: Luiss, Libera università internazionale degli studi sociali, Guido Carli | Contiene: Sollicitudo rei socialis, Centesimus annus, Fides et ratio.",224 p. ; 24 cm,,,18,3,,57,
41983,IL VANGELO DELLA CARITA' PER UNA NUOVA SOCIETA' IN ITALIA PREPARAZIONE AL CONVEGNO DI PALERMO 1995,C.E.I.,COPYRIGHT 1995- 95,MILANO,PAOLINE,MAGISTERO N.235,OPAC SBN,0.381,1: Per una lettura e un approfondimento della Traccia di riflessione in preparazione al convegno,,1995,https://opac.sbn.it/bid/CFI0314229,"{""bid"": ""IT\\ICCU\\CFI\\0314229""}",41983,,AE,,III,ITALIANO,,55 p. ; 21 cm.,,,18,3,,49,
41984,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1995,MILANO,PAOLINE,MAGISTERO N.236,OPAC SBN,0.787,Il magistero di Giovanni Paolo 2. nelle sue encicliche,Ioannes Paulus II <papa>,1998,https://opac.sbn.it/bid/BVE0156894,"{""bid"": ""IT\\ICCU\\BVE\\0156894""}",41984,,AE,,I,ITALIANO,"In copertina: Luiss, Libera università internazionale degli studi sociali, Guido Carli | Contiene: Sollicitudo rei socialis, Centesimus annus, Fides et ratio.",224 p. ; 24 cm,,,18,3,,168,
41985,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1995-95,MILANO,PAOLINE,MAGISTERO N.247,OPAC SBN,0.787,Il magistero di Giovanni Paolo 2. nelle sue encicliche,Ioannes Paulus II <papa>,1998,https://opac.sbn.it/bid/BVE0156894,"{""bid"": ""IT\\ICCU\\BVE\\0156894""}",41985,,AE,,II,ITALIANO,"In copertina: Luiss, Libera università internazionale degli studi sociali, Guido Carli | Contiene: Sollicitudo rei socialis, Centesimus annus, Fides et ratio.",224 p. ; 24 cm,,,18,3,,15,
41986,LA PAROLA DEL SIGNORE SI DIFFONDA E SIA GLORIFICATA SI|DELLA COMMISSIONE EPISCOPALE PER LA DOTTRINA DELLA FEDE E LA CATECHE|II|MILANO|PAOLINE|COPYRIGHT 1996|1/1|40||18|MAGISTERO N.252|||24-02-2003|,,,,,,NOT_FOUND,0.000,,,,,{},41986,,AE,,,,,,,,,3,,,
41987,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.255,OPAC SBN,0.787,Il magistero di Giovanni Paolo 2. nelle sue encicliche,Ioannes Paulus II <papa>,1998,https://opac.sbn.it/bid/BVE0156894,"{""bid"": ""IT\\ICCU\\BVE\\0156894""}",41987,,AE,,I,ITALIANO,"In copertina: Luiss, Libera università internazionale degli studi sociali, Guido Carli | Contiene: Sollicitudo rei socialis, Centesimus annus, Fides et ratio.",224 p. ; 24 cm,,,18,3,,155,
41988,CON IL DONO DELLA CARITA' DENTRO LA STORIA DOPO IL CONVEGNO DI PALERMO,C.E.I.,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.258,OPAC SBN,0.329,Il quaderno di Villa Era / I.C.A.R.E.,I.C.A.R.E.,,https://opac.sbn.it/bid/TSA1374749,"{""bid"": ""IT\\ICCU\\TSA\\1374749""}",41988,,AE,,I,ITALIANO,"Trimestrale | Desc. basata su anno 1(1976), n.0 | L'editore, la periodicità e il formato variano",v. ; 21 c,,,18,3,,58,
41989,,PONTIFICIO CONSIGLIO COR UNUM,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.259,OPAC SBN,0.730,La fame nel mondo : una sfida per tutti: lo sviluppo solidale / Pontificio consiglio Cor Unum,Chiesa cattolica : Pontificio consiglio Cor unum,1996,https://opac.sbn.it/bid/BVE0125874,"{""bid"": ""IT\\ICCU\\BVE\\0125874""}",41989,,AE,,I,ITALIANO,,89 p. ; 17 cm.,,,18,3,,94,
41990,,PONTIFICIA OPERA PER LE VOCAZIONI ECCLESIASTICHE,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.260,OPAC SBN,0.940,Congresso sulle vocazioni al sacerdozio e alla vita consacrata in Europa: messaggio per le comunità ecclesiali / Pontificia opera per le vocazioni,Pontificia opera per le vocazioni ecclesiastiche,1997,https://opac.sbn.it/bid/PBE0173774,"{""bid"": ""IT\\ICCU\\PBE\\0173774""}",41990,,AE,CONGRESSO DEL 1997,I,ITALIANO,,24 p.,,,18,3,,95,
41991,"PASTORALE DEL TURISMO, DELLO SPORT, DEL PELLEGRINAGGIO L TEMPO LIBERO, TURISMO E SPORT",,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.261,NOT_FOUND,0.000,,,,,{},41991,,AE,UFF. NAZIONALE DELLA CONFERENZA EPISCOPALE ITAL. PER LA PASTORALE DE,I,,,,,,18,3,,59,
41992,OPEROSAM DIEM ALLA DIOCESI DI MILANO,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.262,OPAC SBN,0.515,"A voi, donne : lettera del papa Giovanni Paolo 2. alle donne / Giovanni Paolo 2",Ioannes Paulus II <papa>,1995,https://opac.sbn.it/bid/BVE0095758,"{""bid"": ""IT\\ICCU\\BVE\\0095758""}",41992,,AE,,I,ITALIANO,,19 p. ; 21 cm.,,,18,3,,32,
41993,VADEMECUM PER I CONFESSORI MORALE CONIUGALE,PONTIFICIO CONSIGLIO PER LA FAMIGLIA,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.264,OPAC SBN,0.729,Vademecum per i confessori su alcuni temi di morale attinenti alla vita coniugale / Pontificio consiglio per la famiglia,Pontificio consiglio per la famiglia,1997,https://opac.sbn.it/bid/TO00867726,"{""bid"": ""IT\\ICCU\\TO0\\0867726""}",41993,,AE,,I,ITALIANO,,39 p. ; 24 cm.,,,18,3,,40,
41994,,C.E.I.,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.265,Open Library,0.413,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},41994,,AE,PRESIDENZA C.E.I.,I,ita,,,,,18,3,,19,
41995,L'INIZIAZIONE CRISTIANA I. ORIENTAMENTI PER IL CATECUMENATO DEGLI ADULTI,C.E.I.,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.266,OPAC SBN,0.479,1: Orientamenti per il catecumenato degli adulti / nota pastorale del Consiglio episcopale permanente della C.E.I,Consiglio episcopale permanente,1997,https://opac.sbn.it/bid/CFI0409948,"{""bid"": ""IT\\ICCU\\CFI\\0409948""}",41995,,AE,CONSIGLIO EPISCOPALE PERMANENTE C.E.I.,I,ITALIANO,"Requisiti del sistema: Windows 3.1, Workgroup, Windows 9 o NT | Tit. dell'etichetta.",1 floppy disk ; 10 cm,,,18,3,,75,
41996,,COMMISSIONE TEOLOGICA INTERNAZIONALE,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.267,OPAC SBN,0.880,Documenti : 1969-2004 / Commissione teologica internazionale ; prefazione card. William Joseph Levada ; introduzione Luis Ladaria SI,Commissione teologica internazionale,2010,https://opac.sbn.it/bid/ANA0386686,"{""bid"": ""IT\\ICCU\\ANA\\0386686""}",41996,,AE,,I,ITALIANO,,905 p. ; 21 cm,,,18,3,,73,
41997,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1990,TORINO,LDC,COLL. DOCUMENTI C.E.I. N. 49,OPAC SBN,0.777,Vocazione ecclesiale del teologo : istruzione della Congregazione per la dottrina della fede,Chiesa Cattolica : Congregazione per la dottrina della fede,1990,https://opac.sbn.it/bid/TO01238888,"{""bid"": ""IT\\ICCU\\TO0\\1238888""}",41997,,AE,,I,ITALIANO,,32 p. ; 17 cm.,,,18.5,3,,62,
41998,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1991,TORINO,LDC,COLL. DOCUMENTI C.E.I. N. 67,OPAC SBN,0.777,Vocazione ecclesiale del teologo : istruzione della Congregazione per la dottrina della fede,Chiesa Cattolica : Congregazione per la dottrina della fede,1990,https://opac.sbn.it/bid/TO01238888,"{""bid"": ""IT\\ICCU\\TO0\\1238888""}",41998,,AE,,I,ITALIANO,,32 p. ; 17 cm.,,,18.5,3,,62,
41999,,C.E.I.,COPYRIGHT 1993,TORINO,LDC,COLL. DOCUMENTI C.E.I. N. 69 (199 MAGISTERO),Open Library,0.370,Se questo è un uomo,Primo Levi,1947,https://openlibrary.org/works/OL860066W,{},41999,,AE,,I,rus,,,,,18.5,3,,40,
42000,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1993,BOLOGNA,EDB,COLL. DOCUMENTI,OPAC SBN,0.687,Il magistero di Giovanni Paolo 2. nelle sue encicliche,Ioannes Paulus II <papa>,1998,https://opac.sbn.it/bid/BVE0156894,"{""bid"": ""IT\\ICCU\\BVE\\0156894""}",42000,,AE,,I,ITALIANO,"In copertina: Luiss, Libera università internazionale degli studi sociali, Guido Carli | Contiene: Sollicitudo rei socialis, Centesimus annus, Fides et ratio.",224 p. ; 24 cm,,,18.5,3,,63,
42001,,C.E.I.,COPYRIGHT 1987,BOLOGNA,EDB,COLL. DOCUMENTI,OPAC SBN,0.330,La vita e i tempi del generale Giuseppe Dabormida : regno di Carlo Alberto 1848-49 : con documenti inediti e coll'aggiunta di una commemorazione del generale V. E. Dabormida / Luigi Chiala,"Chiala, Luigi",1896,https://opac.sbn.it/bid/LO11151684,"{""bid"": ""IT\\ICCU\\LO1\\1151684""}",42001,,AE,,I,ITALIANO,,"XXXVIII, 524 p. : 1 ritr. ; 22 cm.",,,18.5,3,,60,
42002,,SINODO DEI VESCOVI,COPYRIGHT 1985,BOLOGNA,EDB,COLL. DOCUMENTI,OPAC SBN,0.880,Regolamento del Sinodo dei vescovi,Sinodo dei vescovi,,https://opac.sbn.it/bid/UBO3928356,"{""bid"": ""IT\\ICCU\\UBO\\3928356""}",42002,,AE,,I,ITALIANO,,,,,18.5,3,,44,
42003,,C.E.I.,COPYRIGHT 1980,BOLOGNA,EDB,COLL. DOCUMENTI N.13,OPAC SBN,0.284,Notizie sopra alcune monete battute in Piemonte dai conti di Provenza : coll'indicazione di una serie di documenti dei secoli 13. e 14. attenenti ai dominii degli stessi conti in quella contrada / [Giulio Cordero di San Quintino],"Cordero di San Quintino, Giulio",1837,https://opac.sbn.it/bid/TO00559965,"{""bid"": ""IT\\ICCU\\TO0\\0559965""}",42003,,AE,UFF. DI PASTORALE SCOLASTICA,I,ITALIANO,,24 p. ; 24 cm,,,18.5,3,,32,
42004,,C.E.I.,COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.217,Open Library,0.413,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},42004,,AE,CONSIGLIO PERMANENTE DELLA C.E.I.,I,ita,,,,,18.5,3,,29,
42005,GLI ELEMENTI ESSENZIALI DELL'INSEGNAMENTO DELLA CHIESA SULLA VITA RE LIGIOSA,C.E.I.,COPYRIGHT 1984,BOLOGNA,EDB,COLL. DOCUMENTI N.27,OPAC SBN,0.406,Il quaderno di Villa Era / I.C.A.R.E.,I.C.A.R.E.,,https://opac.sbn.it/bid/TSA1374749,"{""bid"": ""IT\\ICCU\\TSA\\1374749""}",42005,,AE,CONGRAZIONE PER I RELIGIOSI,I,ITALIANO,"Trimestrale | Desc. basata su anno 1(1976), n.0 | L'editore, la periodicità e il formato variano",v. ; 21 c,,,18.5,3,,75,
42006,,C.E.I.,COPYRIGHT 1977,BOLOGNA,EDB,COLL. DOCUMENTI SUPPL.AL N. 37 DI SETTIMANA DEL CL,OPAC SBN,0.313,Canti di preghiera e di liberazione / P. Zezinho,Padre Zezinho,,https://opac.sbn.it/bid/DDS0067445,"{""bid"": ""IT\\ICCU\\DDS\\0067445""}",42006,,AE,,I,ITALIANO,,1 Nastro (cassetta) : 1 7/8 in. per sec. (4.75 cm.),,,18,3,,45,
42007,,C.E.I.,COPYRIGHT 1975,TORINO,LDC,COLL. DOCUMENTI N.14,OPAC SBN,0.345,"La Sacra compagnia di Gesù : ragguagli storici, aneddoti, documenti per la prima volta raccolti e commentati coll'addizione della vita di Clemente 14. / espressamente scritta da Enrico Montazio","Montazio, Enrico",1847,https://opac.sbn.it/bid/IEI0155310,"{""bid"": ""IT\\ICCU\\IEI\\0155310""}",42007,,AE,,I,ITALIANO,,"214 p., \2! c. di tav. : ill. ; 23 cm.",,,18.5,3,,40,
42008,,C.E.I.,COPYRIGHT 1983,TORINO,LDC,COLL. DOCUMENTI N.28,Open Library,0.370,Se questo è un uomo,Primo Levi,1947,https://openlibrary.org/works/OL860066W,{},42008,,AE,COMMISSIONE PER L'EDUCAZIONE CATTOLICA,I,rus,,,,,18.5,3,,64,
42009,VOCAZIONE E MISSIONE DEI LAICI NELLA CHIESA E NEL MONDO A VENT'ANNI DAL CONCILIO VATICANO II,C.E.I.,COPYRIGHT 1986,TORINO,LDC,COLL. DOCUMENTI N.36,OPAC SBN,0.338,Il quaderno di Villa Era / I.C.A.R.E.,I.C.A.R.E.,,https://opac.sbn.it/bid/TSA1374749,"{""bid"": ""IT\\ICCU\\TSA\\1374749""}",42009,,AE,,I,ITALIANO,"Trimestrale | Desc. basata su anno 1(1976), n.0 | L'editore, la periodicità e il formato variano",v. ; 21 c,,,18.5,3,,48,
42010,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1989,MILANO,PAOLINE,COLL. MAGISTERO N.155,OPAC SBN,0.747,Giovanni Paolo 2. all'Europa : rassegna dei messaggi rivolti dal papa all'Europa / Giovanni Paolo 2. ; a cura del Gruppo democristiano al Parlamento europeo,Ioannes Paulus II <papa>,1990,https://opac.sbn.it/bid/NAP0238822,"{""bid"": ""IT\\ICCU\\NAP\\0238822""}",42010,,AE,,I,ITALIANO,,229 p. ; 21 cm.,,,18.5,3,,40,
42011,,SINODO DEI VESCOVI,COPYRIGHT 1994,MILANO,PAOLINE,COLL. MAGISTERO N.231,OPAC SBN,0.880,Regolamento del Sinodo dei vescovi,Sinodo dei vescovi,,https://opac.sbn.it/bid/UBO3928356,"{""bid"": ""IT\\ICCU\\UBO\\3928356""}",42011,,AE,,I,ITALIANO,,,,,18,3,,37,
42012,"ISTRUZIONE SU ALCUNE QUESTIONI CIRCA LA COLLABORAZIONE DEI FEDELI LA ICI AL MINISTERO DEI SACERDOTI  ESCOVI,L'EVANGELIZZAZIONE, LA VITA CONSACRATA, I LAICI........",,COPYRIGHT 1997,MILANO,PAOLINE,COLL. MAGISTERO N.270,NOT_FOUND,0.000,,,,,{},42012,,AE,"CONGREGAZIONE PER IL:CLERO, LA DOTTRINA DELLA FEDE,IL CULTO DIV.,I V",I,,,,,,18,3,,44,
42013,IL NUOVO ACCORDO TRA LA SANTA SEDE E LA REPUBBLICA ITALIANA. MODIFICAZIONI AL CONCORDATO LATERANENSE,,COPYRIGHT 1984,MILANO,PAOLINE,COLL. MAGISTERO,OPAC SBN,0.753,Il nuovo accordo tra la Santa Sede e la Repubblica Italiana : modificazioni al Concordato Lateranense,Chiesa Cattolica,1984,https://opac.sbn.it/bid/CFI0078178,"{""bid"": ""IT\\ICCU\\CFI\\0078178""}",42013,,AE,,I,ITALIANO,,23 p. ; 18 cm. \\I,,,18,3,,23,
42014,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1984,MILANO,DAVERIO,COLL. MAGISTERO N.11,OPAC SBN,0.825,Papa Giovanni / Giovanni 23,Ioannes XXIII <papa>,1985,https://opac.sbn.it/bid/CAG1370431,"{""bid"": ""IT\\ICCU\\CAG\\1370431""}",42014,,AE,,I,ITALIANO,,63 p. : ill. ; 30 cm.,,,17,3,,81,
42015,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1973,MILANO,PAOLINE,COLL. MAGISTERO N.12,OPAC SBN,0.825,"12. anniversario della morte di papa Giovanni,1963-3 giugno-1975",Ioannes XXIII <papa>,1975,https://opac.sbn.it/bid/TO00397967,"{""bid"": ""IT\\ICCU\\TO0\\0397967""}",42015,,AE,,I,ITALIANO,Data desunta dalla prefazione.,"123 p., [2] carte di tav. : ill. ; 21 cm",,,16,3,,64,
42016,,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N. 167,OPAC SBN,0.783,Nel cuore del papa : Paolo 6. alle religiose,Paulus VI <papa>,1967,https://opac.sbn.it/bid/TO01327433,"{""bid"": ""IT\\ICCU\\TO0\\1327433""}",42016,,AE,,I,ITALIANO,,150 p. ; 20 cm.,,,16,3,,56,
42017,ECCLESIAE SANCTAE NORME PER L'ATTUAZIONE DI DECRETI DEL SS. CONCILIO VAT.II,"PAOLO VI, PAPA",COPYRIGHT 1966,MILANO,PAOLINE,IL PASTORE N. 162,OPAC SBN,0.487,Encicliche e discorsi / Paolo 6,Paulus VI <papa>,,https://opac.sbn.it/bid/SBL0088074,"{""bid"": ""IT\\ICCU\\SBL\\0088074""}",42017,,AE,,I,ITALIANO,,v. ; 20 cm,,,16,3,,63,
42018,,"PAOLO VI, PAPA",COPYRIGHT 1964,MILANO,PAOLINE,IL PASTORE N.  63,OPAC SBN,0.723,"Vivere in pienezza il cristianesimo, Stazione Quaresimale alla Parrocchia di N.S. di Lourdes, 23-2-1964 / vibrante appello i Paolo 6. alle comunità parrocchiali di Roma e del mondo",Paulus VI <papa>,,https://opac.sbn.it/bid/DDS1432318,"{""bid"": ""IT\\ICCU\\DDS\\1432318""}",42018,,AE,,I,ITALIANO,,"1 Disco sonoro : 33 1/3 rpm, Elettrica/analogica, Mono ; 10 in. (25 cm.) + Libretto o testo",,,16,3,,64,
42019,,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N. 163,OPAC SBN,0.783,Nel cuore del papa : Paolo 6. alle religiose,Paulus VI <papa>,1967,https://opac.sbn.it/bid/TO01327433,"{""bid"": ""IT\\ICCU\\TO0\\1327433""}",42019,,AE,,I,ITALIANO,,150 p. ; 20 cm.,,,16,3,,39,
42020,,"PAOLO VI, PAPA",COPYRIGHT 1965,MILANO,PAOLINE,IL PASTORE N. 140,OPAC SBN,0.723,Encicliche e discorsi / Paolo 6,Paulus VI <papa>,,https://opac.sbn.it/bid/SBL0088074,"{""bid"": ""IT\\ICCU\\SBL\\0088074""}",42020,,AE,,VII,ITALIANO,,v. ; 20 cm,,,16,3,,32,
42021,OCTOGESIMA ADVENIENS PER L'80 ANNIVERSARIO DELLA RERUM NOVARUM,"PAOLO VI, PAPA",COPYRIGHT 1976,MILANO,PAOLINE,IL PASTORE N. 185,OPAC SBN,0.859,Octogesima adveniens : lettera apostolica di Paolo 6. per l'80. anniversario della Rerum novarum,Paulus VI <papa>,1975,https://opac.sbn.it/bid/UTO1317589,"{""bid"": ""IT\\ICCU\\UTO\\1317589""}",42021,,AE,,I,ITALIANO,Titolo dalla copertina.,47 p. ; 16 cm,,,16,3,,48,
42022,,"PAOLO VI, PAPA",COPYRIGHT 1966,MILANO,PAOLINE,IL PASTORE N.160,OPAC SBN,0.783,Nel cuore del papa : Paolo 6. alle religiose,Paulus VI <papa>,1967,https://opac.sbn.it/bid/TO01327433,"{""bid"": ""IT\\ICCU\\TO0\\1327433""}",42022,,AE,,I,ITALIANO,,150 p. ; 20 cm.,,,16,3,,2O,
42023,,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N.173,OPAC SBN,0.783,Nel cuore del papa : Paolo 6. alle religiose,Paulus VI <papa>,1967,https://opac.sbn.it/bid/TO01327433,"{""bid"": ""IT\\ICCU\\TO0\\1327433""}",42023,,AE,,I,ITALIANO,,150 p. ; 20 cm.,,,16,3,,64,
42024,REGIMINI ECCLESIAE RIFORMA DELLA CURIA ROMANA,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N.175,OPAC SBN,0.748,Regimini Ecclesiae : Costituzione apostolica di Paolo 6. sulla riforma generale della Curia romana,Paulus VI <papa>,1967,https://opac.sbn.it/bid/SBL0548525,"{""bid"": ""IT\\ICCU\\SBL\\0548525""}",42024,,AE,,I,ITALIANO,,62 p. ; 16 cm .,,,16,3,,62,
42025,,"PAOLO VI, PAPA",COPYRIGHT 1974,TORINO,LDC,SERVIZIO DELL'UNITA' N.3,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},42025,,AE,,I,ita,,,,,18.5,3,,24,
42026,,"PAOLO VI, PAPA",COPYRIGHT 1975,TORINO,LDC,SERVIZIO DELL'UNITA' N.7,OPAC SBN,0.723,"La professione medica è una vera ""missione"" a servizio della vita / Paolo 6",Paulus VI <papa>,,https://opac.sbn.it/bid/LIG0384528,"{""bid"": ""IT\\ICCU\\LIG\\0384528""}",42026,,AE,,I,ITALIANO,,,,,18.5,3,,85,
42027,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1959,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.96,OPAC SBN,0.765,"Giovanni 23. e i sofferenti : storica udienza del 19-3-1959 in San Pietro a oltre 30.000 ammalati del ""Centro Volontari della Sofferenza""",Ioannes XXIII <papa>,,https://opac.sbn.it/bid/DDS1432358,"{""bid"": ""IT\\ICCU\\DDS\\1432358""}",42027,,AE,,I,ITALIANO,Radiocronista: p. F. Pellegrino S.J.; indirizzo di omaggio di Monsignor Novarese,"1 Disco sonoro : 33 1/3 rpm, Elettrica/analogica, Mono ; 10 in. (25 cm.)",,,16,3,,48,
42028,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1962,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.111,OPAC SBN,0.765,Parole vive del Papa buono : brani scelti dai discorsi di Giovanni 23,Ioannes XXIII <papa>,,https://opac.sbn.it/bid/DDS1337750,"{""bid"": ""IT\\ICCU\\DDS\\1337750""}",42028,,AE,,VII,ITALIANO,,"1 Disco sonoro : 33 1/3 rpm, Elettrica/analogica, Mono ; 12 in. (30 cm.)",,,16,3,,15,
42029,PAENITEMINI AGERE PREGHIERA E PENITENZA PER LA BUONA RIUSCITA DEL CONCILIO VAT.II,"GIOVANNI XXIII, PAPA",COPYRIGHT 1962,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.110,OPAC SBN,0.464,"12. anniversario della morte di papa Giovanni,1963-3 giugno-1975",Ioannes XXIII <papa>,1975,https://opac.sbn.it/bid/TO00397967,"{""bid"": ""IT\\ICCU\\TO0\\0397967""}",42029,,AE,,VII,ITALIANO,Data desunta dalla prefazione.,"123 p., [2] carte di tav. : ill. ; 21 cm",,,16,3,,16,
42030,,"PAOLO VI, PAPA",COPYRIGHT 1964,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.129,OPAC SBN,0.723,"Vivere in pienezza il cristianesimo, Stazione Quaresimale alla Parrocchia di N.S. di Lourdes, 23-2-1964 / vibrante appello i Paolo 6. alle comunità parrocchiali di Roma e del mondo",Paulus VI <papa>,,https://opac.sbn.it/bid/DDS1432318,"{""bid"": ""IT\\ICCU\\DDS\\1432318""}",42030,,AE,,I,ITALIANO,,"1 Disco sonoro : 33 1/3 rpm, Elettrica/analogica, Mono ; 10 in. (25 cm.) + Libretto o testo",,,16,3,,13,
42031,,"LEONE XIII, PAPA",COPYRIGHT 1965,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.135,OPAC SBN,0.819,Humanum genus : enciclica / papa Leone XIII,Leo XIII <papa>,1884,https://opac.sbn.it/bid/RLZ0318066,"{""bid"": ""IT\\ICCU\\RLZ\\0318066""}",42031,,AE,,I,ITALIANO,Contiene anche: Ai fratelli patriarchi; Della liberta umana; La parola giubilare,1 v. ; 14 cm,,,16,3,,165,
42032,"LA DIVINA ISPIRAZIONE/PROVIDENTISSIMUS DEUS DI LEONE XIII,SPIRITUS PARACLITUS DI BENEDETTO XV,DIVINO AFFLANTE SPIRITU DI PIO XII.",,COPYRIGHT 1964,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.5,OPAC SBN,0.582,"La divina ispirazione : Lettera enciclica Providentissimus Deus, di s. s. Leone 13. ; Lettera enciclica Spiritus paraclitus, di s. ss Benedetto 15. ; Lettera enciclica Divino afflante spiritu, di s. s. Pio 12",Leo XIII <papa>,1964,https://opac.sbn.it/bid/NAP0253233,"{""bid"": ""IT\\ICCU\\NAP\\0253233""}",42032,,AE,,III,ITALIANO,,142 p. ; 15 cm.,,,16,3,,143,
42033,,"PIO XII, PAPA",COPYRIGHT 1943,PADOVA,GREGORIANA,LA PAROLA DEL PAPA N.22,OPAC SBN,0.938,La parola del Papa : principi di un ordine sociale negli insegnamenti pontifici,Pius XII <papa>,1942,https://opac.sbn.it/bid/RT10199578,"{""bid"": ""IT\\ICCU\\RT1\\0199578""}",42033,,AE,,I,ITALIANO,,8 p. ; 22 cm,,,17,3,,36,
42034,,"PIO XI, PAPA",COPYRIGHT 1930,MILANO,DAVERIO,LA PAROLA DEL PAPA,OPAC SBN,0.929,La parola del Papa su l'azione cattolica,Pius XI <papa>,1930,https://opac.sbn.it/bid/CUB0507756,"{""bid"": ""IT\\ICCU\\CUB\\0507756""}",42034,,AE,,I,ITALIANO,,"VI, 230 p. ; 18 cm",,,18,3,,63,
42035,,"PIO XI, PAPA",COPYRIGHT 1967,ROMA,PAOLINE,IL PASTORE N. 13,OPAC SBN,0.769,Pius XI Christian Marriege / Pio XI,Pius XI <papa>,,https://opac.sbn.it/bid/RMS1420856,"{""bid"": ""IT\\ICCU\\RMS\\1420856""}",42035,,AE,,I,INGLESE,,125 p. ; 32 cm,,,16,3,,80,
42036,PIO X        - ACERBO NIMIS BENEDETTO XV - HUMANI GENERIS REDEMPTIONEM  PIO XII      - PROVIDO SANE,,COPYRIGHT 1952,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA,NOT_FOUND,0.000,,,,,{},42036,,AE,,I,,,,,,16,3,,56,
