n_scheda,titolo,autore,data_pub,luogo_pub,editore,collezion,ext_source,ext_match_score,ext_title,ext_author,ext_year,ext_url,ext_identifiers,cod_isbn,cod_sez,collabor,data_crea,edizione,ext_language,ext_notes,ext_physical_desc,ext_place,ext_publisher,formato,illustr,n_s_sez,noName,note_sp,pagine,segnatura,soggetto,volume
41916,,C.E.I.,COPYRIGHT 1981,ROMA,PAOLINE,MAGISTERO N.72,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,IV,,,,,,18,,3,262.1/30,,88,SR,,2025-01-01 00:00:00
41917,,C.E.I.,COPYRIGHT 1981,ROMA,PAOLINE,MAGISTERO N.73,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/31,,30,SR,,2025-01-01 00:00:00
41918,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1981,ROMA,PAOLINE,MAGISTERO N.75,Open Library,0.422,Il papa ci parla,Pope John Paul II,1979,https://openlibrary.org/works/OL58921W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/32,,93,SR,,2025-01-01 00:00:00
41919,LA PACE NELLA PAROLA DI GIOVANNI PAOLO II 1978-1982,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.76,Open Library,0.507,Vita di Papa Giovanni Paolo II,Remo Piccolomini,2008,https://openlibrary.org/works/OL11953373W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/33,,152,SR,,2025-01-01 00:00:00
41920,LA RICONCILIAZIONE E LA PENITENZA LINEAMENTA,SINODO DEI VESCOVI,COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.77,Open Library,0.311,Enchiridion del Sinodo dei vescovi,Catholic Church. Synodus Episcoporum,2005,https://openlibrary.org/works/OL18788646W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/34,,48,SR,,2025-01-01 00:00:00
41921,LA MADONNA NELLA PAROLA DI GIOVANNI PAOLO II 1978- 1980,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.79,Open Library,0.489,Vita di Papa Giovanni Paolo II,Remo Piccolomini,2008,https://openlibrary.org/works/OL11953373W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/35,,68,SR,,2025-01-01 00:00:00
41922,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.81,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/36,,8,SR,,2025-01-01 00:00:00
41923,LA FORMAZIONE DEI CATECHISTI NELLA COMUNITA' CRISTIANA CULTURA+ UFFICIO CAT. NAZ.,,COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.82,NOT_FOUND,0.000,,,,,{},,AE,"COMMISSIONE EPISCOPALE PER LA DOTTRINA DELLA FEDE, LA CATECHESI E LA",2003-02-24 00:00:00,I,,,,,,18,,3,262.1/37,,44,SR,,2025-01-01 00:00:00
41924,NOTA PASTORALE SULLE SALE CINEMATOGRAFICHE DIPENDENTI DALL'AUTORITA' ECCLESIASTICA,C.E.I.,COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.83,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/38,,8,SR,,2025-01-01 00:00:00
41925,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.84,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/39,,48,SR,,2025-01-01 00:00:00
41926,IMPEGNO DELLE CHIESE CHE SONO IN ITALIA PERCHE' SI RAVVIVI LA SPERAN ZA ME,C.E.I.,COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.85,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/40,,8,SR,,2025-01-01 00:00:00
41927,TEOLOGIA DEL CORPO 2 - IV CICLO DI CATECHESI DI G.P. II ALLE UDIENZE GENERALI,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.86,Open Library,0.367,Il papa ci parla,John Paul II Pope,1979,https://openlibrary.org/works/OL37469826W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/41,,47,SR,,2025-01-01 00:00:00
41928,"TVERGINITA' O CELIBATO"" PER IL REGNO DEI CIELI"" V CICLO DI CATECHESI DI G.P. II ALLE UDIENZE GENERALI","GIOVANNI PAOLO II, PAPA",COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.87,Open Library,0.377,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/42,,45,SR,,2025-01-01 00:00:00
41929,,COMMISSIONE EPISCOPALE PER LA COOPERAZIONE TRA LE,COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.88,Open Library,0.349,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/43,,63,SR,,2025-01-01 00:00:00
41930,,CONGREGAZIONE EDUCAZIONE CATTOLICA SEMINARI,COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.89,Open Library,0.468,La formazione teologica dei futuri sacerdoti,Catholic Church. Congregatio pro Institutione Catholica.,1976,https://openlibrary.org/works/OL2276843W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/44,,48,SR,,2025-01-01 00:00:00
41931,CURA PASTORALE DELLE VOCAZIONI NELLE CHIESE PARTICOLARI ONI ERCCLESIASTICHE,,COPYRIGHT 1982,ROMA,PAOLINE,MAGISTERO N.90,NOT_FOUND,0.000,,,,,{},,AE,CONGRESSO INTERNAZ. DEI VESCOVI E DI ALTRI RESPONSABILI DELLE VOCAZI,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/45,,72,SR,,2025-01-01 00:00:00
41932,APRITE LE PORTE AL REDENTORE BOLLA D'INDIZIONE DELL'ANNO GIUBILARE DELLA REDENZIONE 1983-84,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1983,ROMA,PAOLINE,MAGISTERO N.92,Open Library,0.367,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/46,,16,SR,,2025-01-01 00:00:00
41933,,C.E.I.,COPYRIGHT 1983,ROMA,PAOLINE,MAGISTERO N.96,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/47,,80,SR,,2025-01-01 00:00:00
41934,,C.E.I.,COPYRIGHT 1983,ROMA,PAOLINE,MAGISTERO N.98,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/48,,30,SR,,2025-01-01 00:00:00
41935,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1984,ROMA,PAOLINE,MAGISTERO N.101,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/49,,61,SR,,2025-01-01 00:00:00
41936,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1984,ROMA,PAOLINE,MAGISTERO N.102,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/50,,32,SR,,2025-01-01 00:00:00
41937,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1984,ROMA,PAOLINE,MAGISTERO N.103,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/51,,8,SR,,2025-01-01 00:00:00
41938,,C.E.I.,COPYRIGHT 1985,ROMA,PAOLINE,MAGISTERO N.104,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,II,,,,,,18,,3,262.1/52,,30,SR,,2025-01-01 00:00:00
41939,,C.E.I.,COPYRIGHT 1984,ROMA,PAOLINE,MAGISTERO N.105,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,II,,,,,,18,,3,262.1/53,,31,SR,,2025-01-01 00:00:00
41940,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1984,ROMA,PAOLINE,MAGISTERO N.106,Open Library,0.504,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/54,,32,SR,,2025-01-01 00:00:00
41941,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1984,ROMA,PAOLINE,MAGISTERO N.108,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/55,,95,SR,,2025-01-01 00:00:00
41942,"FARE PACE CON LA VITA MESSAGGIO DEI VESCOVI AL PAESE PER LA VII GIORNATA ""PER LA VITA"" 1985",C.E.I.,COPYRIGHT 1985,ROMA,PAOLINE,MAGISTERO N.110,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/56,,7,SR,,2025-01-01 00:00:00
41943,,C.E.I.,COPYRIGHT 1985,ROMA,PAOLINE,MAGISTERO N.114,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/57,,40,SR,,2025-01-01 00:00:00
41944,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1986,ROMA,PAOLINE,MAGISTERO N.116,Open Library,0.504,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/58,,64,SR,,2025-01-01 00:00:00
41945,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1986,ROMA,PAOLINE,MAGISTERO N.117,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/59,,96,SR,,2025-01-01 00:00:00
41946,,C.E.I.,COPYRIGHT 1986,ROMA,PAOLINE,MAGISTERO N.118,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,III,,,,,,18,,3,262.1/60,,47,SR,,2025-01-01 00:00:00
41947,AUGUSTINUM HIPPONENSEM NEL XVI CENTENARIO DELLA CONVERSIONE,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1986,ROMA,PAOLINE,MAGISTERO N.119,Open Library,0.334,Il papa ci parla,John Paul II Pope,1979,https://openlibrary.org/works/OL37469826W,{},,AE,,2003-02-24 00:00:00,III,ita,,,,,18,,3,262.1/61,,48,SR,,2025-01-01 00:00:00
41948,IL RISPETTO DELLA VITA UMANA NASCENTE E LA DIGNITA' DELLA PROCREAZIO NE,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1989-93,ROMA,PAOLINE,MAGISTERO N.123,Open Library,0.480,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-24 00:00:00,IV,ita,,,,,18,,3,262.1/62,,45,SR,,2025-01-01 00:00:00
41949,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1988-88,ROMA,PAOLINE,MAGISTERO N.132,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,III,ita,,,,,18,,3,262.1/63,NEL XX DELLA POPULORUM PROGRESSIO,75,SR,,2025-01-01 00:00:00
41950,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1988,ROMA,PAOLINE,MAGISTERO N.134,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/64,1988,27,SR,,2025-01-01 00:00:00
41951,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1989-94,ROMA,PAOLINE,MAGISTERO N.137,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,V,ita,,,,,18,,3,262.1/65,,90,SR,,2025-01-01 00:00:00
41952,,C.E.I.,COPYRIGHT 1989,ROMA,PAOLINE,MAGISTERO N.139,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/66,,60,SR,,2025-01-01 00:00:00
41953,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1989,ROMA,PAOLINE,MAGISTERO N.140,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/67,,125,SR,,2025-01-01 00:00:00
41954,,C.E.I.,COPYRIGHT 1989,ROMA,PAOLINE,MAGISTERO N.144,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/68,,32,SR,,2025-01-01 00:00:00
41955,,C.E.I.,COPYRIGHT 1989,ROMA,PAOLINE,MAGISTERO N.145,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/69,,30,SR,,2025-01-01 00:00:00
41956,NEL XXV ANNIVERSARIO DELLA COSTITUZIONE CONCILIARE SACROSANCTUM CONC ILIUM,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1989,ROMA,PAOLINE,MAGISTERO N.146,Open Library,0.356,Il papa ci parla,John Paul II Pope,1979,https://openlibrary.org/works/OL37469826W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/70,,32,SR,,2025-01-01 00:00:00
41957,,PONTIFICIO CONSIGLIO DELLE COMUNICAZIONI SOCIALI,COPYRIGHT 1989,ROMA,PAOLINE,MAGISTERO N.147,Open Library,0.325,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/71,,16,SR,,2025-01-01 00:00:00
41958,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1990,ROMA,PAOLINE,MAGISTERO N.159,Open Library,0.504,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/72,,31,SR,,2025-01-01 00:00:00
41959,,CONGREGAZIONE ISTITUTI DI VITA CONSACRATA,COPYRIGHT 1990,ROMA,PAOLINE,MAGISTERO N.165,Open Library,0.350,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/73,,96,SR,,2025-01-01 00:00:00
41960,,SINODO DEI VESCOVI,COPYRIGHT 1990,ROMA,PAOLINE,MAGISTERO N.171,Open Library,0.444,Il sinodo dei vescovi,Antonino Indelicato,2008,https://openlibrary.org/works/OL12314977W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/74,,71,SR,,2025-01-01 00:00:00
41961,,C.E.I.,COPYRIGHT 1990,ROMA,PAOLINE,MAGISTERO N.175,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/75,,43,SR,,2025-01-01 00:00:00
41962,,C.E.I.,COPYRIGHT 1984-92,ROMA,PAOLINE,MAGISTERO N.176,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,XI,,,,,,18,,3,262.1/76,,64,SR,,2025-01-01 00:00:00
41963,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1991-92,ROMA,PAOLINE,MAGISTERO N.177,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,IV,ita,,,,,18,,3,262.1/77,,104,SR,,2025-01-01 00:00:00
41964,,UFFICIO CATECHISTICO NAZIONALE,COPYRIGHT 1991,ROMA,PAOLINE,MAGISTERO N.178,Open Library,0.616,Bibbia e catechesi,Ufficio catechistico nazionale. Settore apostolato biblico,1999,https://openlibrary.org/works/OL44306874W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/78,,95,SR,,2025-01-01 00:00:00
41965,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1991,ROMA,PAOLINE,MAGISTERO N.179,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/79,,91,SR,,2025-01-01 00:00:00
41966,,C.E.I.,COPYRIGHT 1991,ROMA,PAOLINE,MAGISTERO N.180,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/80,,43,SR,,2025-01-01 00:00:00
41967,,C.E.I.,COPYRIGHT 1991,ROMA,PAOLINE,MAGISTERO N.182,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/81,,45,SR,,2025-01-01 00:00:00
41968,SIAMO TESTIMONI DI CRISTO CHE CI HA LIBERATO ASSEMBLEA SPECIALE PER L'EUROPA 1991,SINODO DEI VESCOVI,COPYRIGHT 1991,ROMA,PAOLINE,MAGISTERO N.187,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/82,,40,SR,,2025-01-01 00:00:00
41969,,PONTIFICIA OPERA PER LE VOCAZIONI ECCLESIASTICHE,COPYRIGHT 1992,ROMA,PAOLINE,MAGISTERO N.188,Open Library,0.381,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/83,,80,SR,,2025-01-01 00:00:00
41970,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1992,ROMA,PAOLINE,MAGISTERO N.190,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,II,ita,,,,,18,,3,262.1/84,,176,SR,,2025-01-01 00:00:00
41971,DALLA DISPERAZIONE ALLA SPERANZA DOC. SULLA DROGA,PONTIFICIO CONSIGLIO PER LA FAMIGLIA,COPYRIGHT 1992,ROMA,PAOLINE,MAGISTERO N.191,Open Library,0.384,Metodi naturali per la regolazione della fertilit© : l'alternativa autentica =,Elio Sgreccia,1994,https://openlibrary.org/works/OL19558375W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/85,,31,SR,,2025-01-01 00:00:00
41972,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1992,ROMA,PAOLINE,MAGISTERO N.194,Open Library,0.504,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/86,,21,SR,,2025-01-01 00:00:00
41973,,PONT. CONSIGLIO DELLA PASTORALE PER MIGRANTI ITINE,COPYRIGHT 1992,ROMA,PAOLINE,MAGISTERO N.195,Open Library,0.377,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/87,,30,SR,,2025-01-01 00:00:00
41974,LA VITA CONSACRATA E LA SUA MISSIONE NELLA CHIESA E NEL MONDO LINEAMENTA,SINODO DEI VESCOVI,COPYRIGHT 1992 - 93,ROMA,PAOLINE,MAGISTERO N.197,Open Library,0.805,La vita consacrata e la sua missione nella Chiesa e nel mondo,Catholic Church. Synodus Episcoporum,1992,https://openlibrary.org/works/OL19370284W,{},,AE,,2003-02-24 00:00:00,III,ita,,,,,18,,3,262.1/88,,85,SR,,2025-01-01 00:00:00
41975,,"PIO XII, PAPA",COPYRIGHT 1943-93,MILANO,PAOLINE,MAGISTERO N.203,Open Library,0.345,La carità del papa,Primo Mazzolari,1991,https://openlibrary.org/works/OL4011298W,{},,AE,,2003-02-24 00:00:00,I-I,ita,,,,,18,,3,262.1/89,,72,SR,,2025-01-01 00:00:00
41976,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1993,MILANO,PAOLINE,MAGISTERO N.206,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/90,TESTO DELL'ENCICLICA,139,SR,,2025-01-01 00:00:00
41977,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.212,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/91,,16,SR,,2025-01-01 00:00:00
41978,,CONGREGAZIONE ISTITUTI DI VITA CONSACRATA,COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.215,Open Library,0.350,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/92,,78,SR,,2025-01-01 00:00:00
41979,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.216,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/93,,81+,SR,,2025-01-01 00:00:00
41980,LA VITA CONSACRATA E LA SUA MISSIONE NELLA CHIESA E NEL MONDO INSTRUMENTUM LABORIS,SINODO DEI VESCOVI,COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.226,Open Library,0.333,Il Sinodo dei vescovi,Maurizio Claudio Bravi,1995,https://openlibrary.org/works/OL12359428W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/94,,171,SR,,2025-01-01 00:00:00
41981,CIRCA LA RECEZIONE DELLA COMUNIONE EUCARISTICA DA PARTE DEI FEDELI D IVORZIATI RISPOSATI,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.229,Open Library,0.426,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/95,,11,SR,,2025-01-01 00:00:00
41982,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1994- 96,MILANO,PAOLINE,MAGISTERO N.232,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,VI,ita,,,,,18,,3,262.1/96,,57,SR,,2025-01-01 00:00:00
41983,IL VANGELO DELLA CARITA' PER UNA NUOVA SOCIETA' IN ITALIA PREPARAZIONE AL CONVEGNO DI PALERMO 1995,C.E.I.,COPYRIGHT 1995- 95,MILANO,PAOLINE,MAGISTERO N.235,Open Library,0.306,Veinte poemas de amor y una canción desesperada,Pablo Neruda,1924,https://openlibrary.org/works/OL979517W,{},,AE,,2003-02-24 00:00:00,III,heb,,,,,18,,3,262.1/97,,49,SR,,2025-01-01 00:00:00
41984,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1995,MILANO,PAOLINE,MAGISTERO N.236,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/98,,168,SR,,2025-01-01 00:00:00
41985,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1995-95,MILANO,PAOLINE,MAGISTERO N.247,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,II,ita,,,,,18,,3,262.1/99,,15,SR,,2025-01-01 00:00:00
41986,LA PAROLA DEL SIGNORE SI DIFFONDA E SIA GLORIFICATA SI|DELLA COMMISSIONE EPISCOPALE PER LA DOTTRINA DELLA FEDE E LA CATECHE|II|MILANO|PAOLINE|COPYRIGHT 1996|1/1|40||18|MAGISTERO N.252|||24-02-2003|,,,,,,NOT_FOUND,0.000,,,,,{},,AE,,,,,,,,,,,3,262.1/100,,,SR,,
41987,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.255,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/101,,155,SR,,2025-01-01 00:00:00
41988,CON IL DONO DELLA CARITA' DENTRO LA STORIA DOPO IL CONVEGNO DI PALERMO,C.E.I.,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.258,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/102,,58,SR,,2025-01-01 00:00:00
41989,,PONTIFICIO CONSIGLIO COR UNUM,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.259,Open Library,0.363,Giovanni Paolo II sulla scena del mondo,Ugo Colombo Sacco,2004,https://openlibrary.org/works/OL23908260W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/103,,94,SR,,2025-01-01 00:00:00
41990,,PONTIFICIA OPERA PER LE VOCAZIONI ECCLESIASTICHE,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.260,Open Library,0.381,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,CONGRESSO DEL 1997,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/104,,95,SR,,2025-01-01 00:00:00
